0,0
3.4458441734313965,-90
3.5399677753448486,-90
3.6421477794647217,-77
3.733795166015625,-58
3.8282415866851807,-37
3.921020030975342,-16
4.006995439529419,0
4.1416919231414795,9
4.2371625900268555,13
4.327778577804565,13
4.427234172821045,10
4.510349750518799,5
4.588766574859619,0
4.6872944831848145,-1
4.76365065574646,-3
4.840072154998779,-3
4.924045562744141,-3
4.999878406524658,-3
5.114014387130737,-3
5.196155309677124,-3
5.287369966506958,-3
5.385464191436768,-2
5.486002445220947,0
