0,0
3.453897714614868,0
3.5127315521240234,0
3.5777640342712402,-1
3.6865146160125732,-2
3.7836503982543945,-1
3.8847384452819824,-1
3.980534553527832,0
4.064417362213135,0
4.131496429443359,1
4.196763038635254,1
4.248790740966797,0
4.303749322891235,0
4.351930141448975,0
4.419895887374878,0
4.477905750274658,0
4.526576995849609,0
4.61759352684021,0
4.692817687988281,-90
4.787773847579956,-90
4.889794111251831,-81
4.994770288467407,-64
5.084787607192993,-41
5.180546045303345,-20
5.274533987045288,-1
5.373861074447632,7
5.502547264099121,7
5.623650074005127,5
5.734784841537476,1
5.77655029296875,0
5.824427843093872,-1
5.868899345397949,-2
5.9179840087890625,-4
5.971842050552368,-4
6.0452635288238525,-3
6.1165783405303955,-2
6.188265085220337,0
6.262722015380859,1
6.331676006317139,1
6.379422664642334,1
6.431995868682861,1
6.486692905426025,0
6.530261516571045,0
6.574889183044434,0
6.630809545516968,0
6.6840293407440186,-1
6.730812311172485,-1
6.809694528579712,0
6.870904922485352,1
6.930009365081787,0
6.980512380599976,1
7.038167715072632,1
7.084866523742676,0
7.134587049484253,0
7.180667400360107,0
7.2269227504730225,0
7.2939982414245605,0
7.346595287322998,0
7.3924031257629395,0
7.449799299240112,0
7.5301830768585205,0
7.573537588119507,0
7.6720006465911865,0
7.751694202423096,1
7.793902397155762,0
7.847698450088501,0
7.898053884506226,0
7.9474778175354,0
7.99196982383728,0
8.05750060081482,0
8.104356050491333,0
8.189810752868652,0
8.244923114776611,0
8.299636602401733,0
8.373185634613037,0
8.501394033432007,0
8.60030198097229,0
8.690825462341309,0
8.797508716583252,0
8.911544561386108,0
8.95438551902771,0
8.99936556816101,0
9.055697679519653,0
9.118899583816528,0
9.158164501190186,0
9.220869541168213,0
9.268045425415039,0
9.308095455169678,0
9.36873459815979,0
9.409653663635254,0
9.452385902404785,0
9.511579751968384,0
9.590014457702637,0
9.64417839050293,0
9.698733568191528,0
9.770390748977661,0
9.82013750076294,0
9.882598876953125,0
9.924098253250122,0
9.972450971603394,0
10.026837587356567,0
10.073527812957764,0
10.117896795272827,0
10.16331934928894,0
10.21201491355896,0
10.276870965957642,0
10.334137201309204,0
10.382822513580322,0
10.448092937469482,0
10.519753217697144,0
10.578067302703857,0
10.63162112236023,0
10.684894800186157,0
10.729801654815674,0
10.772356510162354,0
10.818194389343262,0
10.86855959892273,0
10.936842679977417,0
10.987654685974121,0
11.036805391311646,0
11.094454526901245,0
11.17683744430542,0
11.220637559890747,0
11.290199756622314,0
11.33667778968811,0
11.372763872146606,0
11.4404878616333,0
11.512221813201904,0
11.557981014251709,0
11.633746862411499,0
11.679683208465576,0
11.730210542678833,0
11.804853439331055,0
11.876736879348755,0
11.930183410644531,0
11.983989477157593,0
12.030091524124146,0
12.072237253189087,0
12.122734308242798,0
12.17040753364563,0
12.21810269355774,0
12.290287733078003,0
12.346843004226685,0
12.39277172088623,0
12.43865704536438,0
12.500845193862915,0
12.563241720199585,0
12.643685817718506,0
12.691884279251099,0
12.738231897354126,0
12.784431457519531,-1
12.829326391220093,-1
12.896865129470825,-1
12.968164443969727,0
13.050276279449463,0
13.101315975189209,0
13.143324375152588,0
13.210231065750122,-90
13.300733804702759,-89
13.392581701278687,-81
13.482725143432617,-67
13.61195683479309,-46
13.71734094619751,-16
13.80520486831665,3
13.899180173873901,12
13.979344844818115,11
14.055269479751587,8
14.141889810562134,3
14.223720073699951,0
14.291844129562378,0
14.337308406829834,-1
14.378730058670044,-2
14.421719312667847,-4
14.467203617095947,-5
14.543605327606201,-4
14.644336700439453,-1
14.704344511032104,0
14.78222370147705,1
14.826569080352783,1
14.873291492462158,1
14.918058395385742,1
14.959772109985352,1
15.004579305648804,0
15.04939079284668,0
15.096534013748169,0
15.142722368240356,0
15.20967721939087,0
15.25131106376648,0
15.319875955581665,0
15.37021017074585,0
15.412806749343872,0
15.457564353942871,0
15.507349491119385,0
15.575283288955688,0
15.647761106491089,0
15.693176984786987,0
15.749260663986206,0
15.791172742843628,0
15.839378595352173,0
15.91071105003357,0
15.967379570007324,0
16.022392749786377,0
16.091782331466675,0
16.133965969085693,0
16.17981243133545,0
16.234301328659058,0
16.27976679801941,0
16.34419560432434,0
16.40132737159729,0
16.44660782814026,0
16.4924213886261,0
16.554436445236206,0
16.614637851715088,0
16.65802001953125,0
16.70974111557007,0
16.752556562423706,0
16.819307327270508,0
16.867642402648926,0
16.920150756835938,0
16.964397430419922,0
17.017220735549927,-1
17.06243586540222,0
17.136696815490723,0
17.193684339523315,0
17.25443983078003,0
17.302180767059326,0
17.362531185150146,0
17.410081148147583,0
17.47801661491394,0
17.51956009864807,0
17.599215269088745,0
17.65400266647339,0
17.702548265457153,0
17.75046968460083,0
17.808788061141968,0
17.864723205566406,0
17.920257091522217,0
17.96976590156555,0
18.02361536026001,0
18.076902627944946,0
18.12813663482666,0
18.174110412597656,0
18.21626353263855,0
18.29262661933899,0
18.333215475082397,0
18.39752984046936,0
18.441931009292603,0
18.490514039993286,0
18.54880428314209,0
18.624759912490845,0
18.677542686462402,0
18.74045205116272,0
18.791869401931763,0
18.84753108024597,0
18.89677596092224,0
18.953356742858887,0
19.00824546813965,0
19.0569064617157,0
19.118202447891235,0
19.162040948867798,0
19.208587169647217,-1
19.25016164779663,-1
19.321648836135864,0
19.400904893875122,0
19.470513343811035,0
19.52664351463318,0
19.59407353401184,0
19.668203115463257,0
19.708141088485718,0
19.77086067199707,0
19.811305284500122,0
19.85192894935608,0
19.892303943634033,0
19.936522722244263,0
