0,0
3.488596200942993,0.0,0.0
3.5492584705352783,7.330382858376184,0.0
3.6399996280670166,28.099800957108705,0.0
3.734795331954956,54.73352534254217,0.0
3.831841230392456,80.14551925157961,0.0
3.930914878845215,105.06882097005864,0.0
4.027408838272095,130.72516097437529,0.0
4.101642370223999,149.29546421559496,0.0
4.1740264892578125,168.59880574265222,0.0
4.223752737045288,181.79349488772937,0.0
4.2815728187561035,196.94295279504013,0.0
4.32879376411438,208.67156536844203,0.0
4.382739782333374,222.843638894636,0.0
4.451476335525513,240.43655775473883,0.0
4.502128601074219,253.38690080453677,0.0
4.554346323013306,266.82593604489307,0.0
4.657700538635254,292.9709682397681,0.0
4.680267333984375,298.8352745264691,0.0
5.799382925033569,1.9749685788877043e-14,322.5368457685521
5.8476316928863525,2.006388533551827e-14,327.6681137694154
5.894740343093872,2.0647398779280543e-14,337.19761148530444
5.9404296875,2.1395492937950132e-14,349.4149162492648
6.003823518753052,2.245778664326094e-14,366.7634890140884
6.0818986892700195,2.3744508596172628e-14,387.77725320810015
6.150747060775757,2.4806802301483436e-14,405.12582597292374
6.223605394363403,2.5988791072181383e-14,424.4291674999811
6.302453994750977,2.7170779842879327e-14,443.73250902703836
6.356341123580933,2.8083454716456217e-14,458.6376208390699
6.401617050170898,2.880162510877902e-14,470.36623341247184
6.459322929382324,2.969933809918252e-14,485.0269991292241
6.508770227432251,3.047735602419889e-14,497.7329960837429
6.551805734634399,3.116560265017491e-14,508.97291646658635
6.610715627670288,3.20932394069252e-14,524.1223743738972
6.661755561828613,3.2826371682421393e-14,536.0953330425783
6.708106756210327,3.361935149061115e-14,549.0456760923762
6.770784616470337,3.459187389688161e-14,564.9281722855246
6.8440704345703125,3.572897701805937e-14,583.4984755267442
6.892168045043945,3.6506994943075745e-14,596.204472481263
6.949707984924316,3.740470793347924e-14,610.8652381980153
7.003830432891846,3.8257535274362574e-14,624.7929656289301
7.063496828079224,3.918517203111286e-14,639.9424235362409
7.110622882843018,3.994822807295584e-14,652.4040743954804
7.157317638397217,4.065143658210525e-14,663.888340873603
7.203602313995361,4.139953074077483e-14,676.1056456375634
7.259772777557373,4.220747243213798e-14,689.3003347826404
7.316830635070801,4.3179994838408444e-14,705.1828309757889
7.368765830993652,4.3972974646598205e-14,718.1331740255869
7.417976140975952,4.475099257161457e-14,730.8391709801056
7.501384973526001,4.605267640769965e-14,752.0972812693965
7.552004814147949,4.6875579982236195e-14,765.5363165097529
